"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"352360 Itirapina",3,0,2,0,0,0,0,0,1,6
"352370 Itirapuã",0,0,0,0,2,0,0,0,0,2
"352390 Itu",16,1,2,0,0,0,0,0,19,38
"352400 Itupeva",2,0,1,0,4,0,0,0,1,8
"352410 Ituverava",3,0,2,0,1,0,0,1,0,7
"352430 Jaboticabal",0,0,4,0,8,0,0,0,0,12
"352440 Jacareí",6,0,7,0,0,0,0,0,5,18
"352450 Jaci",0,0,0,0,1,0,0,0,0,1
"352460 Jacupiranga",0,0,1,0,0,0,0,0,2,3
"352470 Jaguariúna",2,0,0,0,0,0,0,0,4,6
"352480 Jales",0,0,0,0,0,0,0,0,12,12
"352510 Jardinópolis",1,0,3,0,1,0,0,0,2,7
"352520 Jarinu",2,1,3,0,0,0,0,0,0,6
"352530 Jaú",7,1,13,0,12,0,0,0,0,33
"352540 Jeriquara",0,0,0,0,1,0,0,0,0,1
"352550 Joanópolis",0,0,1,0,0,0,0,0,0,1
"352570 José Bonifácio",0,0,1,0,2,0,0,0,4,7
"352580 Júlio Mesquita",0,0,0,0,0,0,0,0,1,1
"352590 Jundiaí",32,4,40,0,25,0,2,0,7,110
"352600 Junqueirópolis",0,0,0,0,4,0,0,0,0,4
"352610 Juquiá",0,0,0,0,2,0,0,0,2,4
"352620 Juquitiba",0,0,0,0,0,0,0,0,3,3
"352640 Laranjal Paulista",0,0,2,0,1,0,0,0,0,3
"352660 Lavrinhas",0,0,0,0,1,0,0,0,0,1
"352670 Leme",4,1,2,0,3,1,1,0,4,16
"352680 Lençóis Paulista",1,0,2,0,0,0,0,0,2,5
"352690 Limeira",17,2,10,0,4,0,1,0,19,53
"352710 Lins",3,2,3,0,3,1,3,0,0,15
"352720 Lorena",5,0,2,0,5,0,0,0,0,12
"352730 Louveira",0,1,2,0,0,0,0,0,1,4
"352750 Lucianópolis",1,0,0,0,0,0,0,0,0,1
"352760 Luís Antônio",0,0,2,0,0,1,0,0,1,4
"352780 Lupércio",0,0,0,0,0,0,0,0,1,1
"352790 Lutécia",0,0,0,0,0,0,0,0,3,3
"352800 Macatuba",1,0,0,0,0,0,0,0,0,1
"352830 Magda",0,0,0,0,2,0,0,0,0,2
"352840 Mairinque",2,2,3,0,0,0,0,0,2,9
"352850 Mairiporã",4,0,2,0,1,0,1,0,3,11
"352860 Manduri",0,0,0,0,1,0,0,0,0,1
"352880 Maracaí",0,1,1,0,1,0,0,0,3,6
"352900 Marília",15,4,11,0,5,0,1,0,15,51
"352920 Martinópolis",0,0,1,0,2,1,0,0,0,4
"352930 Matão",1,1,1,0,3,1,2,0,0,9
"352940 Mauá",4,0,1,0,0,0,0,0,7,12
"352950 Mendonça",0,0,0,0,0,0,0,0,2,2
"352960 Meridiano",1,0,0,0,0,0,0,0,0,1
"352970 Miguelópolis",0,0,1,0,0,0,0,0,1,2
"352980 Mineiros do Tietê",0,0,0,0,1,0,0,0,0,1
"352990 Miracatu",2,0,1,0,2,0,0,0,7,12
"353020 Mirante do Paranapanema",0,0,1,0,3,0,1,8,0,13
"353030 Mirassol",0,0,0,0,0,0,0,0,6,6
"353050 Mococa",3,0,0,0,5,0,0,0,3,11
"353060 Mogi das Cruzes",35,10,24,0,17,0,2,0,2,90
"353070 Mogi Guaçu",7,0,2,0,0,0,0,0,21,30
"353080 Mogi Mirim",2,0,0,0,0,0,0,0,16,18
"353090 Mombuca",0,0,0,0,1,0,0,0,1,2
"353110 Mongaguá",3,0,0,0,1,0,0,0,0,4
"353130 Monte Alto",0,1,3,0,6,0,0,0,0,10
"353140 Monte Aprazível",0,0,0,0,0,0,0,0,9,9
"353150 Monte Azul Paulista",0,0,0,0,0,0,1,0,0,1
"353180 Monte Mor",3,0,3,0,1,0,0,0,1,8
"353190 Morro Agudo",1,0,0,0,0,0,0,0,1,2
"353200 Morungaba",1,0,2,0,0,0,0,0,0,3
"353205 Motuca",0,0,0,0,1,0,3,0,0,4
"353215 Nantes",0,0,0,0,0,0,1,0,0,1
"353220 Narandiba",1,0,0,0,0,0,0,0,0,1
"353240 Nazaré Paulista",4,0,2,0,0,0,0,0,0,6
"353250 Neves Paulista",0,0,1,0,0,0,0,0,3,4
"353260 Nhandeara",0,0,0,0,1,0,0,0,0,1
"353280 Nova Aliança",1,0,0,0,0,0,0,0,0,1
"353282 Nova Campina",0,0,0,0,0,0,1,0,0,1
"353300 Nova Granada",0,0,0,0,2,0,0,0,0,2
"353330 Nova Luzitânia",0,1,0,0,0,0,0,0,0,1
"353340 Nova Odessa",2,0,3,0,0,0,0,0,0,5
"353325 Novais",1,0,0,0,0,0,0,0,0,1
"353350 Novo Horizonte",2,1,1,0,1,0,1,0,0,6
"353360 Nuporanga",0,0,1,0,0,0,0,0,1,2
"353370 Ocauçu",0,0,0,0,0,0,1,0,0,1
"353390 Olímpia",2,1,2,0,9,1,1,0,0,16
"353400 Onda Verde",0,0,1,0,0,0,0,0,3,4
"353410 Oriente",0,0,1,0,0,0,0,0,3,4
"353420 Orindiúva",0,0,0,0,1,0,0,0,0,1
"353430 Orlândia",1,0,1,0,3,0,0,0,2,7
"353440 Osasco",25,1,18,0,6,0,0,0,24,74
"353460 Osvaldo Cruz",1,0,0,0,0,0,0,0,2,3
"353470 Ourinhos",5,2,6,0,1,0,1,0,6,21
"353475 Ouroeste",0,1,1,0,0,0,0,0,0,2
"353490 Pacaembu",1,0,0,0,0,0,0,0,2,3
"353510 Palmares Paulista",1,0,1,0,2,0,0,0,0,4
"353520 Palmeira d'Oeste",0,0,0,0,0,0,0,0,3,3
"353530 Palmital",0,0,2,0,0,0,0,0,1,3
"353540 Panorama",1,0,0,0,0,0,0,0,0,1
"353550 Paraguaçu Paulista",0,1,0,0,0,0,0,0,1,2
"353560 Paraibuna",0,0,1,0,0,0,0,0,0,1
"353580 Paranapanema",1,0,0,0,2,0,0,0,0,3
"353590 Paranapuã",0,0,0,0,0,0,0,0,1,1
"353600 Parapuã",0,0,0,0,4,0,0,5,1,10
"353610 Pardinho",0,0,0,0,1,0,0,0,0,1
"353620 Pariquera0Açu",4,1,12,0,5,0,3,0,2,27
"353630 Patrocínio Paulista",3,0,0,0,0,0,0,0,0,3
"353640 Paulicéia",0,0,1,0,0,0,0,0,0,1
"353650 Paulínia",1,0,1,0,0,0,0,0,2,4
"353670 Pederneiras",1,0,1,0,1,0,0,0,0,3
"353680 Pedra Bela",0,0,1,0,0,0,0,0,0,1
"353700 Pedregulho",0,0,0,0,1,0,0,0,0,1
"353710 Pedreira",1,0,0,0,0,0,0,0,0,1
"353730 Penápolis",1,1,1,0,3,0,1,0,0,7
"353750 Pereiras",1,0,1,0,2,0,0,0,0,4
"353760 Peruíbe",1,1,1,0,1,0,0,0,3,7
"353780 Piedade",0,0,2,0,2,0,0,0,6,10
"353790 Pilar do Sul",0,0,2,0,1,0,0,0,3,6
"353800 Pindamonhangaba",5,1,3,0,1,0,0,0,7,17
"353820 Pinhalzinho",1,0,1,0,0,0,0,0,0,2
"353860 Piracaia",0,0,1,0,1,0,0,0,0,2
"353870 Piracicaba",21,2,21,0,15,0,0,0,8,67
"353880 Piraju",0,1,0,0,4,0,0,0,0,5
"353890 Pirajuí",0,0,2,0,0,0,0,0,1,3
"353900 Pirangi",0,0,0,0,0,0,1,0,0,1
"353920 Pirapozinho",1,0,0,0,1,0,0,0,0,2
"353930 Pirassununga",2,0,5,0,1,0,0,0,2,10
"353950 Pitangueiras",0,0,0,0,4,0,0,0,0,4
"353960 Planalto",0,1,0,0,0,0,0,0,0,1
"353980 Poá",1,0,0,0,0,0,0,0,2,3
"353990 Poloni",0,0,0,0,0,0,0,0,1,1
"354010 Pongaí",1,0,0,0,0,0,0,0,0,1
"354020 Pontal",1,1,0,0,0,0,0,0,2,4
"354030 Pontes Gestal",0,0,0,0,0,0,1,0,0,1
"354050 Porangaba",0,0,0,0,0,0,0,0,1,1
"354060 Porto Feliz",0,0,1,0,2,0,0,0,5,8
"354070 Porto Ferreira",1,0,3,0,2,0,1,0,4,11
"354075 Potim",0,0,1,0,0,0,0,0,0,1
"354080 Potirendaba",0,0,0,0,0,0,0,0,2,2
"354090 Pradópolis",0,0,0,0,1,0,0,0,0,1
"354100 Praia Grande",15,8,18,0,2,0,0,0,10,53
"354120 Presidente Bernardes",0,0,1,0,0,0,0,0,0,1
"354130 Presidente Epitácio",0,0,4,0,4,0,0,0,0,8
"354140 Presidente Prudente",9,1,12,0,5,0,1,0,2,30
"354150 Presidente Venceslau",0,0,1,0,1,0,2,0,0,4
"354160 Promissão",0,0,3,0,5,0,0,0,0,8
"354165 Quadra",1,0,1,0,0,0,0,0,0,2
"354190 Queluz",1,0,0,0,0,0,1,0,0,2
"354200 Quintana",0,0,1,0,0,0,0,0,1,2
"354210 Rafard",0,0,0,0,2,0,0,0,0,2
"354220 Rancharia",2,0,1,0,2,1,1,0,0,7
"354240 Regente Feijó",0,1,0,0,0,0,0,0,0,1
"354250 Reginópolis",0,0,0,0,2,0,0,0,0,2
"354260 Registro",3,0,2,0,2,0,0,0,3,10
"354270 Restinga",0,0,1,0,1,0,0,0,0,2
"354280 Ribeira",0,0,0,0,1,0,0,0,0,1
"354290 Ribeirão Bonito",0,0,0,0,2,0,0,0,0,2
"354300 Ribeirão Branco",1,0,1,0,0,0,0,0,0,2
"354330 Ribeirão Pires",2,0,1,0,0,0,0,0,5,8
"354340 Ribeirão Preto",29,11,52,0,19,0,3,0,7,121
"354370 Rincão",1,0,1,0,1,0,0,0,0,3
"354380 Rinópolis",0,0,0,0,1,0,0,0,0,1
"354390 Rio Claro",9,2,9,0,3,0,0,0,5,28
"354400 Rio das Pedras",0,0,3,0,1,0,0,0,2,6
"354420 Riolândia",2,0,0,0,0,0,0,0,0,2
"354425 Rosana",0,0,0,0,2,0,0,0,0,2
"354430 Roseira",1,0,0,0,1,0,0,0,0,2
"354460 Sabino",1,0,0,0,0,0,0,0,0,1
"354480 Sales",0,0,0,0,1,0,0,0,0,1
"354490 Sales Oliveira",0,0,0,0,1,0,0,0,0,1
"354500 Salesópolis",1,0,1,0,0,0,0,0,0,2
"354520 Salto",3,0,1,0,0,0,0,0,2,6
"354530 Salto de Pirapora",2,0,0,0,4,0,0,0,6,12
"354540 Salto Grande",0,0,0,0,1,0,0,0,1,2
"354560 Santa Adélia",0,0,0,0,2,0,2,0,0,4
"354580 Santa Bárbara d'Oeste",4,1,10,0,5,0,0,0,1,21
"354610 Santa Clara d'Oeste",0,0,0,0,0,0,0,0,1,1
"354620 Santa Cruz da Conceição",1,0,0,0,1,0,0,0,1,3
"354625 Santa Cruz da Esperança",0,0,0,0,1,0,0,0,0,1
"354630 Santa Cruz das Palmeiras",0,0,0,0,0,0,0,0,2,2
"354640 Santa Cruz do Rio Pardo",2,0,0,0,3,0,0,0,1,6
"354660 Santa Fé do Sul",0,0,0,0,0,0,0,0,4,4
"354670 Santa Gertrudes",0,1,1,0,1,0,0,0,0,3
"354680 Santa Isabel",8,0,4,0,1,0,0,0,3,16
"354700 Santa Maria da Serra",0,0,0,0,1,0,0,0,1,2
"354750 Santa Rita do Passa Quatro",1,0,1,0,2,0,1,0,0,5
"354760 Santa Rosa de Viterbo",1,0,1,0,0,0,0,0,0,2
"354765 Santa Salete",0,0,0,0,0,0,0,0,2,2
"354720 Santana da Ponte Pensa",0,0,0,0,0,0,0,0,1,1
"354730 Santana de Parnaíba",1,1,1,0,0,0,0,0,3,6
"354780 Santo André",16,0,4,0,2,0,0,0,21,43
"354790 Santo Antônio da Alegria",2,0,0,0,0,0,0,0,0,2
"354800 Santo Antônio de Posse",1,0,0,0,0,0,0,0,2,3
"354805 Santo Antônio do Aracanguá",0,1,0,0,0,0,0,0,0,1
"354810 Santo Antônio do Jardim",0,0,1,0,1,0,0,0,0,2
"354840 Santópolis do Aguapeí",0,0,0,0,1,0,0,0,0,1
"354850 Santos",20,3,16,0,5,0,1,0,6,51
"354860 São Bento do Sapucaí",1,0,1,0,0,0,0,0,1,3
"354870 São Bernardo do Campo",29,2,20,0,5,0,0,0,12,68
"354880 São Caetano do Sul",1,0,1,0,1,0,0,0,0,3
"354890 São Carlos",7,4,12,0,7,0,0,0,3,33
"354910 São João da Boa Vista",5,1,10,0,5,0,0,0,3,24
"354940 São Joaquim da Barra",4,0,4,0,3,0,0,0,0,11
"354960 São José do Barreiro",0,0,0,0,0,0,0,0,1,1
"354970 São José do Rio Pardo",2,0,2,0,3,0,0,0,1,8
"354980 São José do Rio Preto",27,7,42,0,24,1,1,0,18,120
"354990 São José dos Campos",24,1,18,0,8,0,0,0,32,83
"354995 São Lourenço da Serra",0,0,0,0,0,0,0,0,1,1
"355010 São Manuel",5,0,1,0,4,0,0,0,0,10
"355020 São Miguel Arcanjo",0,0,1,0,0,0,0,0,0,1
"355030 São Paulo",298,22,203,0,61,0,3,3,103,693
"355040 São Pedro",1,0,2,0,1,0,0,0,3,7
"355050 São Pedro do Turvo",0,0,1,0,1,0,0,0,0,2
"355060 São Roque",6,0,1,0,1,0,0,0,16,24
"355070 São Sebastião",2,0,5,0,2,0,3,0,9,21
"355090 São Simão",1,0,0,0,0,0,0,0,1,2
"355100 São Vicente",6,0,8,0,0,1,0,0,8,23
"355140 Serra Azul",0,0,0,0,0,0,0,0,1,1
"355160 Serra Negra",0,0,2,0,0,0,0,0,0,2
"355150 Serrana",2,0,1,0,1,0,0,0,1,5
"355170 Sertãozinho",3,3,8,0,5,0,0,0,9,28
"355180 Sete Barras",0,0,1,0,0,0,0,0,0,1
"355190 Severínia",0,0,0,0,1,0,0,0,0,1
"355210 Socorro",1,0,4,0,1,0,0,0,1,7
"355220 Sorocaba",39,10,34,0,17,1,0,0,36,137
"355230 Sud Mennucci",0,0,0,0,1,0,0,0,0,1
"355240 Sumaré",12,0,17,0,6,0,2,0,3,40
"355250 Suzano",7,0,1,0,1,0,0,0,12,21
"355260 Tabapuã",1,0,2,0,0,0,0,0,1,4
"355270 Tabatinga",0,2,1,0,0,0,0,0,0,3
"355280 Taboão da Serra",6,0,6,0,3,0,0,0,3,18
"355300 Taguaí",1,0,1,0,0,0,0,0,0,2
"355320 Taiúva",0,0,0,0,1,0,0,0,0,1
"355330 Tambaú",0,1,0,0,1,0,0,0,0,2
"355340 Tanabi",0,0,1,0,0,0,1,0,0,2
"355350 Tapiraí",1,0,0,0,0,0,0,0,2,3
"355370 Taquaritinga",1,0,2,0,6,0,0,0,0,9
"355380 Taquarituba",0,0,0,0,2,0,0,0,0,2
"355385 Taquarivaí",0,0,1,0,0,0,0,0,0,1
"355390 Tarabai",0,0,1,0,0,0,1,0,0,2
"355395 Tarumã",0,0,0,0,1,0,0,0,5,6
"355400 Tatuí",9,0,4,0,11,0,0,0,2,26
"355410 Taubaté",5,6,6,0,3,0,0,0,9,29
"355430 Teodoro Sampaio",0,0,1,0,6,0,0,0,0,7
"355450 Tietê",0,1,2,0,1,0,1,0,7,12
"355470 Torrinha",0,0,0,0,0,0,0,0,1,1
"355475 Trabiju",0,0,0,0,1,0,0,0,0,1
"355480 Tremembé",0,0,0,0,0,0,0,0,1,1
"355500 Tupã",0,2,8,0,3,0,0,0,6,19
"355510 Tupi Paulista",0,0,0,0,2,0,0,0,1,3
"355535 Ubarana",0,0,1,0,0,0,0,0,2,3
"355540 Ubatuba",1,0,5,0,0,1,0,3,2,12
"355560 Uchoa",1,0,2,0,5,0,0,0,0,8
"355580 Urânia",0,0,0,0,0,0,0,0,1,1
"355600 Urupês",2,0,2,0,4,0,0,0,0,8
"355610 Valentim Gentil",0,1,2,0,0,0,0,0,0,3
"355620 Valinhos",3,0,2,0,0,0,0,0,2,7
"355630 Valparaíso",0,0,0,0,2,0,0,0,0,2
"355635 Vargem",2,0,0,0,1,0,1,0,0,4
"355640 Vargem Grande do Sul",1,0,2,0,2,0,0,0,0,5
"355645 Vargem Grande Paulista",0,0,1,0,1,0,0,0,0,2
"355650 Várzea Paulista",3,0,1,0,1,0,0,0,1,6
"355670 Vinhedo",1,0,5,0,0,0,0,0,0,6
"355690 Vista Alegre do Alto",0,0,0,0,1,1,0,0,0,2
"355695 Vitória Brasil",0,0,0,0,0,0,0,0,1,1
"355700 Votorantim",1,0,2,0,0,0,0,0,1,4
"355710 Votuporanga",5,0,12,0,4,0,1,0,0,22
"355715 Zacarias",0,1,0,0,1,0,1,0,0,3
"410020 Adrianópolis",0,0,0,0,4,0,1,0,1,6
"410030 Agudos do Sul",0,0,0,0,0,0,1,0,0,1
"410040 Almirante Tamandaré",1,0,0,0,3,0,0,0,0,4
"412862 Alto Paraíso",0,0,1,0,0,0,0,0,0,1
"410060 Alto Paraná",0,0,1,0,4,1,1,0,1,8
"410070 Alto Piquiri",0,0,0,0,0,0,0,0,5,5
"410050 Altônia",1,0,2,0,0,0,0,0,2,5
"410090 Amaporã",0,0,0,0,0,0,0,0,1,1
"410100 Ampére",0,0,1,0,0,1,0,0,2,4
"410105 Anahy",0,0,0,0,1,0,0,0,0,1
"410110 Andirá",2,0,0,0,3,0,0,0,0,5
"410120 Antonina",0,0,0,0,0,0,1,0,2,3
"410130 Antônio Olinto",0,0,2,0,0,0,0,0,0,2
"410140 Apucarana",9,0,10,0,16,0,4,0,1,40
"410150 Arapongas",11,6,7,0,8,0,3,0,0,35
"410160 Arapoti",0,0,2,0,3,0,0,0,0,5
"410165 Arapuã",0,0,1,0,0,0,0,0,0,1
"410170 Araruna",0,0,1,0,1,0,0,0,0,2
"410180 Araucária",5,1,6,0,4,0,0,0,3,19
"410185 Ariranha do Ivaí",0,0,1,0,0,0,0,0,0,1
"410190 Assaí",0,0,1,0,0,0,0,0,0,1
"410200 Assis Chateaubriand",0,0,0,0,11,0,0,0,0,11
"410210 Astorga",0,0,0,0,2,0,0,0,0,2
"410230 Balsa Nova",4,0,0,0,8,0,3,0,0,15
"410240 Bandeirantes",2,1,2,0,1,0,0,0,0,6
"410250 Barbosa Ferraz",1,0,1,0,1,0,0,0,0,3
"410275 Bela Vista da Caroba",0,0,1,0,0,0,0,0,0,1
"410280 Bela Vista do Paraíso",0,0,1,0,4,0,0,0,1,6
"410290 Bituruna",0,0,0,0,1,1,0,0,0,2
"410300 Boa Esperança",1,0,0,0,0,0,0,0,0,1
"410304 Boa Ventura de São Roque",0,0,1,0,0,0,0,0,0,1
"410305 Boa Vista da Aparecida",0,0,1,0,2,0,0,0,0,3
"410310 Bocaiúva do Sul",1,0,0,0,0,0,0,0,0,1
"410315 Bom Jesus do Sul",0,0,0,0,2,0,0,0,0,2
"410320 Bom Sucesso",0,0,0,0,3,0,0,0,0,3
"410322 Bom Sucesso do Sul",0,0,1,0,0,0,0,0,0,1
"410330 Borrazópolis",0,0,0,0,1,0,0,0,1,2
"410337 Brasilândia do Sul",0,0,0,0,0,0,1,0,0,1
"410345 Cafelândia",2,0,1,0,2,0,0,0,0,5
"410350 Califórnia",0,0,1,0,0,0,0,0,0,1
"410360 Cambará",1,0,2,0,1,0,0,0,0,4
"410370 Cambé",2,0,5,0,7,0,0,1,1,16
"410380 Cambira",0,0,1,0,2,0,0,0,0,3
"410390 Campina da Lagoa",0,0,1,0,3,1,1,0,1,7
"410400 Campina Grande do Sul",6,0,4,0,6,0,1,0,5,22
"410410 Campo do Tenente",0,0,0,0,1,0,1,0,0,2
"410420 Campo Largo",5,3,10,0,5,0,4,0,7,34
"410425 Campo Magro",0,0,1,0,0,0,0,0,1,2
"410430 Campo Mourão",13,4,23,0,26,0,1,9,2,78
"410440 Cândido de Abreu",0,0,0,0,3,0,1,0,0,4
"410442 Candói",1,0,0,0,4,1,0,0,0,6
"410445 Cantagalo",0,0,0,0,2,0,0,0,0,2
"410450 Capanema",1,0,2,0,0,0,1,0,0,4
"410460 Capitão Leônidas Marques",0,0,0,0,1,0,1,0,0,2
"410465 Carambeí",0,0,1,0,0,0,1,0,1,3
"410480 Cascavel",24,5,21,0,24,0,0,0,1,75
"410490 Castro",5,1,1,0,3,0,1,0,3,14
"410500 Catanduvas",0,0,0,0,4,0,0,0,0,4
"410510 Centenário do Sul",1,0,0,0,2,0,0,0,0,3
"410520 Cerro Azul",1,0,1,0,0,0,0,0,1,3
"410530 Céu Azul",0,0,1,0,12,0,2,0,0,15
"410540 Chopinzinho",0,0,2,0,2,0,0,0,1,5
"410550 Cianorte",2,2,10,0,4,1,1,0,0,20
"410560 Cidade Gaúcha",0,0,1,0,1,0,0,0,0,2
"410570 Clevelândia",0,0,0,0,3,0,0,0,0,3
"410580 Colombo",1,0,3,0,6,0,0,0,3,13
"410590 Colorado",1,0,3,0,1,0,0,1,1,7
"410610 Conselheiro Mairinck",0,0,0,0,1,0,0,0,0,1
"410620 Contenda",0,0,1,0,0,0,0,0,1,2
"410630 Corbélia",0,1,2,0,8,0,1,0,0,12
"410640 Cornélio Procópio",1,0,4,0,5,1,0,0,0,11
"410650 Coronel Vivida",1,0,1,0,3,0,0,0,0,5
"410680 Cruz Machado",0,1,0,0,0,0,0,0,0,1
"410657 Cruzeiro do Iguaçu",0,0,0,0,1,0,0,0,0,1
"410660 Cruzeiro do Oeste",1,0,2,0,0,0,0,0,0,3
"410670 Cruzeiro do Sul",0,0,1,0,0,0,0,0,0,1
"410690 Curitiba",89,11,85,0,61,2,2,0,19,269
"410700 Curiúva",0,0,1,0,2,0,0,0,0,3
"410712 Diamante do Sul",0,0,1,0,1,0,1,0,0,3
"410720 Dois Vizinhos",1,0,0,0,4,0,0,0,2,7
"410725 Douradina",0,0,0,0,1,0,0,0,0,1
"410730 Doutor Camargo",1,0,0,0,3,0,0,0,0,4
"410740 Enéas Marques",0,0,3,0,0,0,0,0,0,3
"410750 Engenheiro Beltrão",2,0,2,0,2,0,0,0,0,6
"410753 Entre Rios do Oeste",0,0,1,0,0,0,0,0,1,2
"410754 Espigão Alto do Iguaçu",0,0,0,0,1,0,1,0,0,2
"410755 Farol",0,0,0,0,1,1,1,0,0,3
"410760 Faxinal",0,1,1,0,2,0,0,0,1,5
"410765 Fazenda Rio Grande",2,0,5,0,5,0,0,0,1,13
"410770 Fênix",0,0,1,0,2,0,0,0,0,3
"410773 Fernandes Pinheiro",1,0,0,0,0,0,0,0,0,1
"410790 Floresta",0,0,0,0,2,0,0,0,0,2
"410800 Florestópolis",1,0,1,0,0,0,0,0,0,2
"410820 Formosa do Oeste",0,0,2,0,0,0,0,0,0,2
"410830 Foz do Iguaçu",22,1,19,0,4,0,0,0,10,56
"410845 Foz do Jordão",1,0,0,0,0,0,0,0,0,1
"410832 Francisco Alves",1,0,1,0,1,0,0,0,0,3
"410840 Francisco Beltrão",6,1,4,0,13,1,0,0,7,32
"410850 General Carneiro",0,0,1,0,9,1,1,0,1,13
"410860 Goioerê",0,0,1,0,3,0,0,0,0,4
"410865 Goioxim",0,0,1,0,0,0,1,0,1,3
"410880 Guaíra",2,0,1,0,1,0,0,0,2,6
"410890 Guairaçá",0,0,1,0,3,0,0,0,0,4
"410895 Guamiranga",1,0,1,0,0,0,0,0,0,2
"410900 Guapirama",0,0,0,0,1,0,0,0,0,1
"410920 Guaraci",0,1,1,0,0,0,0,0,0,2
"410930 Guaraniaçu",1,1,1,0,4,0,1,0,0,8
"410940 Guarapuava",13,3,4,0,20,1,3,0,17,61
"410960 Guaratuba",1,0,1,0,3,0,2,0,6,13
"410970 Ibaiti",0,0,2,0,5,0,0,0,0,7
"410980 Ibiporã",1,0,1,0,2,0,0,0,1,5
"410990 Icaraíma",0,0,1,0,1,1,0,0,0,3
"411007 Imbaú",0,1,1,0,0,0,1,0,0,3
"411010 Imbituva",0,1,2,0,2,0,0,0,0,5
"411020 Inácio Martins",1,0,0,0,2,0,0,0,0,3
"411050 Ipiranga",0,0,0,0,0,0,0,0,2,2
"411060 Iporã",1,0,1,0,1,0,1,0,1,5
"411070 Irati",2,3,3,0,6,0,0,2,0,16
"411080 Iretama",1,0,1,0,1,0,0,0,0,3
"411090 Itaguajé",0,0,0,0,2,0,0,0,1,3
"411095 Itaipulândia",0,0,1,0,0,0,0,0,0,1
"411120 Itapejara d'Oeste",0,0,0,0,1,0,1,0,1,3
"411125 Itaperuçu",2,1,0,0,1,0,0,0,0,4
"411130 Itaúna do Sul",0,0,0,0,3,0,0,0,1,4
"411140 Ivaí",1,0,1,0,0,0,0,0,1,3
"411150 Ivaiporã",2,1,5,0,6,0,0,0,0,14
"411155 Ivaté",0,0,0,0,1,0,0,0,0,1
"411180 Jacarezinho",5,0,2,0,10,1,2,1,0,21
"411190 Jaguapitã",0,0,2,0,5,0,1,0,0,8
"411200 Jaguariaíva",0,0,0,1,3,0,0,0,0,4
"411210 Jandaia do Sul",1,0,1,0,2,0,0,0,0,4
"411220 Janiópolis",2,0,0,0,0,0,0,0,0,2
"411230 Japira",0,0,0,1,7,0,0,0,0,8
"411240 Japurá",0,0,2,0,1,0,0,0,0,3
"411250 Jardim Alegre",1,0,1,0,0,0,0,0,1,3
"411270 Jataizinho",0,0,0,0,1,0,0,0,0,1
"411275 Jesuítas",0,0,0,0,1,0,0,0,0,1
"411280 Joaquim Távora",0,0,2,0,0,0,0,0,0,2
"411295 Juranda",0,0,1,0,0,0,0,0,0,1
"411300 Jussara",0,0,0,0,1,0,0,0,0,1
"411320 Lapa",3,0,2,0,3,1,3,0,2,14
"411330 Laranjeiras do Sul",2,0,3,0,7,0,0,0,0,12
"411342 Lidianópolis",0,0,0,0,3,0,0,0,0,3
"411345 Lindoeste",2,0,0,0,5,0,1,0,1,9
"411350 Loanda",0,0,1,0,1,1,0,0,0,3
"411360 Lobato",0,0,0,0,1,0,0,0,0,1
"411370 Londrina",39,12,49,0,25,2,4,0,7,138
"411373 Luiziana",0,0,2,0,2,0,0,0,0,4
"411375 Lunardelli",0,0,0,0,1,0,0,0,1,2
"411390 Mallet",0,0,2,0,1,0,0,0,1,4
"411400 Mamborê",1,0,2,0,5,0,0,0,0,8
"411410 Mandaguaçu",1,0,1,0,0,1,0,0,0,3
"411420 Mandaguari",1,0,1,0,3,2,0,0,0,7
"411430 Mandirituba",4,0,1,0,3,0,0,0,1,9
"411435 Manfrinópolis",0,0,0,0,1,0,0,0,0,1
"411440 Mangueirinha",0,0,0,0,3,0,0,0,0,3
"411450 Manoel Ribas",1,0,0,0,0,0,0,1,0,2
"411460 Marechal Cândido Rondon",2,1,5,0,0,0,0,0,1,9
"411470 Maria Helena",0,0,0,0,1,0,0,0,0,1
"411480 Marialva",1,0,2,0,3,0,0,0,0,6
"411490 Marilândia do Sul",0,0,2,0,3,0,0,0,1,6
"411520 Maringá",21,3,34,0,21,1,3,0,5,88
"411530 Mariópolis",0,0,1,0,0,0,0,0,0,1
"411540 Marmeleiro",0,0,2,0,0,0,0,0,0,2
"411560 Matelândia",2,0,4,0,2,1,0,0,1,10
"411570 Matinhos",0,0,1,0,1,0,0,0,0,2
"411575 Mauá da Serra",2,0,0,0,1,0,1,0,0,4
"411580 Medianeira",2,0,3,0,7,0,2,0,0,14
"411590 Mirador",0,0,1,0,0,0,0,0,0,1
"411605 Missal",1,0,3,0,0,0,0,0,0,4
"411610 Moreira Sales",0,0,2,0,3,0,0,0,0,5
"411620 Morretes",0,0,0,0,4,0,0,0,0,4
"411640 Nossa Senhora das Graças",0,0,0,0,1,0,0,0,0,1
"411650 Nova Aliança do Ivaí",0,0,0,0,1,0,0,0,0,1
"411660 Nova América da Colina",0,0,0,0,1,0,0,0,0,1
"411670 Nova Aurora",1,0,0,0,2,1,1,0,0,5
"411680 Nova Cantu",0,0,1,0,0,0,0,0,0,1
"411690 Nova Esperança",1,0,1,0,0,0,3,0,1,6
"411700 Nova Fátima",0,1,0,0,0,0,0,0,0,1
